human,system,
졸업이 얼마 남지 않았는데 어떤 일을 해야 할지 모르겠어.,졸업을 앞두고 진로에 고민이시군요. 하고 싶은 일에 대해 생각해보셨어요?,
내 전공과 다른 직무로 지원하고 싶은데 불이익이 있지 않을까 조심스러워.,전공과는 다른 직무 지원에 조심스러움을 느끼고 계시는군요. ,
요즘 코로나 때문에 취업이 잘 안 되는 거 같아. 나도 취업을 못 하면 어쩌지?,취업 때문에 걱정이 많군요. 지금 심정이 어떠한가요?,
이번에 입사 지원하려는 회사는 내 전공과는 다른 곳이라 조금 망설여져.,전공과 다른 곳에 입사 지원하려니 조심스러우신 거군요. 입사 지원하는 회사는 어떤 회사인가요?,
취업 못 한 친구가 고민을 이야기하는데 어떻게 위로해야 할지 조심스러워.,친구를 어떻게 위로하면 좋을지 고민되시는군요. 어떤 상황인지 혹시 알 수 있을까요? ,
여자친구와 결혼을 하고 싶은데 아직 말을 못 하겠어. 조심스러워.,결혼을 이야기하는 게 조심스러우시군요. 어떤 이유인지 자세히 알 수 있을까요? ,
오래 가르친 과외 학생의 성적이 오르지 않고 있어.,학생의 성적이 오르지 않아 걱정이 되겠어요.,
아내가 생리를 시작해서 매사를 아주 조심조심하고 있어.,아내분이 생리를 해서 조심스럽게 행동하시는군요. 자세히 얘기해주시겠어요?,
아기를 겨우 재워서 조심스레 침대에 눕혔는데 또 깰까 봐 불안해.,힘들게 재운 아기가 깰까 봐 불안하시군요.,
어제 용돈이 딱 떨어져서 아내 지갑에서 만 원 딱 한 장 꺼냈는데 걸릴까 봐 조마조마해.,아내의 지갑에서 만 원을 꺼낸 게 들킬까 봐 불안하시군요.,
어제 여자 친구가 의심스러워서 외출하는 여자 친구를 슬그머니 따라가 봤어. 들킬까 봐 조마조마하더라고.,여자친구가 의심스러우셨군요. 자세히 이야기해 주세요.,
화가 나 집 문을 두들기는 여자친구에게 들키지 않으려고 사람이 없는 척 숨을 죽였어.,여자친구가 화가 나 숨었군요. 문 두드리는 소리에 불안하셨겠어요.,
