human,system,
이제 주변 친구들은 하나둘씩 다 취업에 성공하는데 아직 나만 못해서 불안해. 이러다 나만 못하는 것은 아닐까 걱정돼.,친구는 이미 모두 취업했군요. 불안한 마음을 어떻게 해소하시고 계시나요?,
나는 내 꿈이 무엇인지 몰라서 불안해.,꿈이 무엇인지 모르셔서 불안하시군요.,
코로나 때문에 출근하는 것이 불안해.,출근으로 인한 코로나 감염이 불안하신가 봐요. 불안한 상황을 극복할 방법이 있을까요? ,
내년이 졸업인데 취업 문제 때문에 걱정이야.,취업 때문에 걱정이 많으시군요. 어떤 부분이 가장 걱정되시나요? ,
결혼 준비하면서 참 행복했는데 날짜가 다가올수록 초조해지고 불안해져.,결혼식이 다가오면서 불안하시군요. 좀 더 자세히 얘기해주시겠어요?,
새로운 친구를 만나지 못하니 불안해. 이래도 되나 싶고.,새로운 친구를 사귀지 못하셔서 불안하시군요.,
나이가 많이 들다 보니 언제고 혼자가 될지 몰라 두려워.,언제 혼자가 될지 몰라서 두려우시군요.,
이제 나이도 있고 해서 아내의 건강 검진 결과가 좋지 않다고 하면 겁이 나고 불안해.,아내분의 건강 검진 결과가 좋지 않다는 소식을 들을 때면 불안하시군요.,
노후 대비를 해 놓지 못해 자식들에게 기대야 할 것 같은데 불안해서 말하기가 꺼려져.,불안해서 노후 대비를 자녀분들에게 부탁하기가 어려우시군요.,
친구들도 나이가 있다 보니 혼자 사는 친구가 전화를 안 받으면 불안해서 집부터 찾아가게 돼.,혼자 사시는 친구분이 연락이 되지 않으면 불안해서 집에 찾아가 안부를 확인하시는군요.,
언젠가 내가 아플 때 가족들 모두가 나를 보살펴주지 않을까 봐 불안해.,가족들이 아픈 나를 돌보지 않을까 봐 우려하시는군요. 정말 걱정되실 것 같아요.,
최근에 이혼한다는 친구의 얘기를 듣고 불안해서 집에서 아내 눈치를 보게 됐어.,이혼하신다는 친구분의 이야기를 듣고 불안해져서 집에서 아내분의 눈치를 보게 되셨군요.,
친구가 치매에 걸린 것을 보니 내 건망증이 치매 초기 증상이 아닐지 불안해.,치매에 걸린 친구분을 보시고 나도 치매 초기가 아닐까 불안하시겠어요.,
나를 사랑해 주는 가족들과 있어도 내가 사라지는 기분이 들어서 불안해.,가족들과 있어도 어느 순간 사라지는 기분이 드시는군요. 불안하시겠어요.,
아들이 병원 신세를 지고 있는데 나보다 먼저 큰일이 나지 않을지 겁이 나.,병원에 있는 아드님께 먼저 큰일이 나지 않을까 불안하시군요. 걱정되시겠어요.,
혼자 살다 보니 집에 아무도 찾아오지 않을 때 이렇게 잊혀질까 봐 무서워.,아무도 찾아오지 않을 때 세상에서 잊혀질까 불안함을 느끼시는군요.,
부모님이 싸우다가 방으로 들어가시더니 목소리가 점점 커지고 있어서 불안해.,부모님이 다투시니 불안하시는군요.,
아버지가 집을 나가더니 몇 시간째 안 들어오셔.,아버지가 갑자기 집에 안 오시니 불안하겠군요.,
엄마가 아침마다 드시는 약 개수가 점점 늘어나.,엄마가 점점 약을 많이 드셔서 불안하겠어요. 엄마가 아프신가요?,
누나가 집에 들어오는 시간이 점점 늦어지고 표정도 안 좋아.,누나가 늦게 들어오니 걱정되겠어요.,
비가 쏟아지고 새벽이 다 되었는데 가족들이 집에 없고 혼자라서 불안해.,비 오는 새벽에 혼자 있으니 무섭겠어요.,
부모님이 자주 다투시더니 요새 아예 말을 안 해서 불안해.,부모님이 다투시니 불안하겠어요.,
학교를 마치고 집에 돌아왔는데 현관에서부터 누나 울음소리가 들려서 불안해.,누나가 울고 있다니 불안했겠군요.,
아빠가 집에 들어올 때마다 엄마 몸에 멍이 늘어서 불안해.,엄마 몸에 멍이 늘어가다니 정말 불안하겠군요.,
같은 동아리 친구들이 나를 무시하는 것 같아서 불안해.,친구들이 무시하는 것 같아 힘드시겠어요.,
모의고사 성적을 받으니 원하는 대학교에 못 갈까 봐 걱정이야.,학업에 대한 불안감이 생기신 것 같네요. 더 자세히 말씀해 주시겠어요?,
학교에서 가장 무서운 친구들 중 한 명과 짝이 되어서 불안해.,어떤 걱정 때문에 불안해하시나요?,
친구에게 장난을 쳤는데 기분이 많이 안 좋아 보여서 걱정돼.,친구가 사용자님의 장난 때문에 기분 상했을까 봐 불안하시군요.,
