human,system,
여자친구가 선물로 너무 큰 선물을 원해.,선물 때문에 고민이 있으시군요.,
여자친구를 정말 사랑하지만 여자친구 집이 가난해서 결혼하고 싶지는 않아. 어떻게 해야 할지 모르겠고 괴로워.,금전적인 문제로 갈등하고 계시네요.,
아파서 누가 도와주지 않으면 내 힘으로 밥도 못 먹는 신세라니 참 괴롭다.,몸이 약해지셔서 속상하시군요. 좀 더 자세히 말씀해 주시겠어요?,
아파서 아무것도 못 먹는 내 앞에서 굳이 쩝쩝대며 먹는 사람은 왜 그러는 걸까?,아파서 괴로운데 그런 일이 있으셨군요. ,
난 기관지염이 심한데 노인정 앞에서 매일 담배를 피워대는 할아버지 때문에 괴로워.,그런 일이 있으시군요. 좀 더 자세히 말씀해 주시겠어요?,
남편이 항암 치료 때문에 먹지도 못하고 힘들어하는데 지켜보는 나도 너무 괴로워.,남편분이 아프셔서 마음이 힘드시겠어요.,
간병해주는 딸에게 심한 말을 했는데 내가 왜 그랬나 싶어.,따님과 갈등이 있으셨군요. 좀 더 자세히 설명해 주시겠어요?,
몸이 아파서 일을 못 하게 생겼는데 아직 갚아야 할 대출금이 너무 많아서 괴로워.,몸이 아파 일은 못 하고 대출금은 많이 남아서 괴로우시군요.,
몸에 안 좋다는 건 하지도 않고 돈을 모았는데 암에 걸리다니 모두 의미가 없어지는 상황이 괴롭네.,돈을 모으기 위해 열심히 노력했는데 암에 걸리셔서 많이 괴롭군요.,
수술비가 모자라서 누군가에게 빌려야 하는 상황이 너무 괴로워.,수술을 앞두고 금전적인 부분 때문에 괴로운 마음이 드시는군요. 더 자세히 이야기해 주시겠어요?,
아픈 나를 혼자서 부양하는 딸을 보면 가슴이 아프고 괴로워.,따님의 모습을 보며 괴로워하시는군요. 조금 더 자세한 이야기를 들려주실 수 있나요?,
내 병원비가 계속 들어가는 상황이 자식들한테 부담일 것 같아 너무 괴로워.,자식들에게 금전적 부담을 주고 계신다는 생각이 들어 괴로우시군요.,
입원해 있는 아내한테 무엇 하나 사주지도 못하는 형편이 괴롭네.,형편이 어려워서 괴로우시군요.,
식당에서 무전취식을 했는데 너무 죄송하고 괴로운 마음이 들어.,무전취식을 해서 괴로우시군요. 어떤 상황인지 더 말씀해 주실 수 있으신가요?,
노년에 어렵게 구한 일자린데 아프다고 그만 나오라고 하니 심란하네.,병세 때문에 일을 그만두게 되셔서 괴로우시군요.,
항암 치료를 감당할 비용이 없어서 중도 포기했는데 이렇게 죽는 건가 싶어서 괴롭네.,치료를 그만두고 죽음을 걱정하게 되어서 괴로우신가 봐요.,
주식 투자로 손해를 크게 봤는데 그 스트레스가 병을 더 키운 것 같아 괴롭네.,투자 손해로 인한 스트레스가 병세에 영향을 주어서 괴로우시군요.,
친구들이 나를 괴롭혀서 학교에 가는 게 괴로워.,힘들게 하는 친구들 때문에 학교에 가는 것이 괴로우시군요.,
친구들에게 괴롭히지 말라고 계속 말해 봐도 애들이 들은 체도 하지 않아서 상처야.,들은 척도 안 하는 친구들 때문에 많이 괴로웠겠어요.,
내가 학교에서 따돌림을 당하는 것을 알고 엄마가 집에서 날 볼 때마다 울어서 괴로워.,엄마가 슬퍼하는 모습을 보면 정말 괴로우시겠어요.,
애들이 부모님이 주신 용돈을 빼앗아 가서 학교에 가기 싫어.,학교에 가면 용돈을 빼앗겨서 가기 싫으시군요.,
따돌림을 당하고 있는데 반에는 나를 도와줄 친구가 한 명도 없어 너무 괴로워.,같은 반에서 도와줄 친구가 없다고 느껴서 괴로우시군요.,
