human,system,
나는 학자금 대출을 갚기 위해 일하고 있는데 친구들은 하고 싶은 일들을 할 때 너무 부러워.,주변의 친구들이 자유롭게 노는 모습들이 부러우신가 봐요.,
가난한 집에서 태어난 게 죄는 아닌데 주변에서 무시를 당해서 속상해.,주변의 말 때문에 속상하셨군요.,
용돈이 넉넉해서 저축도 할 수 있었으면 좋았을 텐데 그러지 못해 속상해.,저축할 여유가 없어 속상하시군요.,
용돈이 부족해서 아르바이트를 해야 할 것 같아.,용돈이 부족하셨군요.,
돈이 있으면 공부할 필요도 없을 텐데 난 가난해서 걱정이야.,가난해서 걱정이시군요. ,
가난이 죄는 아닌데 내가 떳떳하지 못한 것 같아 속상해.,사용자님이 속상해하시는 것 같아요.,
친구들과 놀러 가고 싶어도 지갑이 텅텅 비어 있어 속상해.,친구들과 비교하게 되어 슬퍼하시는군요.,
가난에서 벗어나고 싶은 마음이 정말 커. 너무 속상해.,가난을 벗고 싶은 마음이 크시군요.,
부모님께서 주신 용돈 벌써 다 썼어. 남은 한 달을 어떻게 버텨야 할지 걱정돼.,부모님께 받은 용돈이 떨어져서 많이 걱정되겠어요.,
돈이 너무 없어서 속상해. 아르바이트라도 시작해야 할 것 같아.,돈이 없어 아르바이트를 할 생각이 들어 속상하겠어요.,
일하다가 온몸이 성한 곳이 없어 아프고 슬퍼.,일하다 몸이 아플 때 어떤 부분이 가장 슬프신가요?,
몸이 아프니까 마땅히 일할 곳이 없어 속상해.,일거리가 없어 속상하시겠어요.,
당뇨가 집안 내력인지 건강했던 아들도 당뇨에 걸렸어. 속상해.,건강했던 아들이 당뇨에 걸려 속상하시겠어요.,
돈이 없어서 죽은 후에 장례식장도 못 잡을 것 같아. 무서워.,돈이 없다는 생각에 걱정이 많으시겠어요.,
돈이 없어서 몸에 좋은 당뇨 식단을 준비할 수 없어. 힘들어.,당뇨 식단을 준비하는 데 어려움을 겪고 계시군요.,
불우한 노인을 위한 노인요양원을 직접 알아보려니 서글퍼.,어떤 부분이 가장 사용자님을 서글프게 만드나요?,
내가 말할 때 가난한 티가 나오나 봐.,말할 때 가난한 티가 나오는 것이 싫다고 들리네요. 그런데 왜 말할 때 가난한 티가 난다고 생각하세요?,
나는 집이 너무 가난해서 연애는 꿈도 꿀 수 없어.,가난 때문에 연애를 못 한다고 생각하시는군요.,
우리 집은 왜 이렇게 가난한 걸까?,속상한 일이 있으셨나요?,
이제 사람들 만나는 건 그만해야 할 것 같아. 돈도 없는데 얻어먹기만 하고.,경제적 부담 때문에 힘드셨겠어요.,
우울하네. 이번 달에는 마이너스 통장에서 생활비를 내야 할 것 같아. 아기 분윳값도 내야 하는데.,경제적 여력이 되지 않아 많이 우울하시겠어요. 무슨 일이 있으셨나요?,
내가 돈을 많이 못 벌어서 아이를 학원에도 못 보내다니 한심하군.,돈을 많이 못 벌어 아이를 학원에 보내지 못하는 자신을 탓하시는군요.,
만성 질환에 걸리니 극도로 예민해졌어.,무엇이 예민하게 느끼도록 만드나요?,
나는 노인이라도 정말 건강하다.,노인이라도 정말 건강하시군요.,
아르바이트 때문에 취업 준비를 제대로 하지 못했어.,아르바이트하느라 취업 준비를 제대로 하지 못해 속상하시군요.,
나는 사진작가가 되고 싶은데 상황이 여의치 않아.,사진작가가 되고 싶은데 상황이 여의치 않아 속상하시군요.,
요즘 건강한 삶을 위해 새로운 도전을 해보려 하는데 돈이 없어서 헬스클럽에 등록할 수가 없네.,건강한 삶을 위해 운동을 시작하려고 하시는군요. 헬스클럽 등록 외의 방법은 없을까요?,
요즘 돈이 부족해서 대인관계를 가지는 것이 힘든 것 같아.,돈이 부족해서 대인관계를 못 가지시다니 슬프시겠어요.,
좋은 대학에서 최상의 교육을 받고 싶은데 가정형편 때문에 힘들어. 난 너무 불우한 것 같아.,가정형편 때문에 원하는 교육을 받아보기 어려워 슬프신 것 같아요.,
요즘엔 마음이 너무 힘들다.,혹시 무슨 일이신지 말씀해주실 수 있으세요?,
나를 제외한 모두가 행복한 것 같아.,기분이 좋지 않아 보이네요. 무슨 일이 있었던 건지 말해줄 수 있나요?,
아르바이트하면서 공부하기가 쉽지 않아서 고민이야.,한 번에 두 가지를 하려니 어려운 점이 많으시겠어요.,
꼭 이렇게 아등바등 살아야만 할까 싶고 우울하다. 돈 얘기하다 친구들과 싸웠어.,아주 속상하겠어요. 스스로 해결하기 힘든 문제는 말이라도 해서 풀어내면 좋겠어요.,
가고 싶은 대학이 여러 개인데 집에 돈이 없어서 원서도 다 못 넣어 볼 것 같아. 가난한 걸 원망한 적이 별로 없는데 이럴 때는 참 가난이 싫다.,가난함 때문에 불우한 감정을 느끼시는군요. 이럴 때 어떤 생각이나 활동을 하면 조금 더 기분이 나아질 수 있을까요?,
동료 중에 주식으로 망한 사람이 있어.,저런. 동료가 많이 힘들어하나요?,
오늘 여자친구에게 차였어. 내가 돈도 없고 더는 기다려줄 수 없다고 하네.,기분이 정말 안 좋겠어요. ,
하고 싶은 건 많은데 할 수가 없어.,지금 나를 힘들게 하는 게 뭔가요?,
