human,system,
면접관에게 완전히 속았어. 면접일에 알려준 연봉과 실수령액이 꽤 차이가 나네.,연봉과 실수령액이 차이가 나시는군요.,
지인이 취업시켜준다면서 사기를 쳤어. 배신감이 들어.,지인에게 당한 사기라 더 배신감이 크시군요. 무슨 일이 있었는지 알려주시겠어요? ,
가장 친한 친구가 사업한다고 해서 투자했는데 파업하고 연락도 없이 떠나버렸어.,믿었던 친구에게 물질적 정신적으로 배신을 당하셨군요. 해결책은 없을까요?,
내 입사 동기가 한 명 있는데 나랑 친하고 마음이 잘 맞거든? 그런데 나만의 착각이었나 봐.,무슨 일이 있었는지 자세히 말씀해 주실 수 있으실까요?,
여자친구가 알고 보니 기혼녀였어. 믿을 수가 없네.,여자친구분이 기혼녀라는 것을 알고 배신감이 들었겠네요.,
연애를 오랜 기간 했는데 상대방한테 배신당한 거 같아.,오랜 기간이라서 상대방에게 남는 실망감이 더 크시겠어요.,
반 친구들이 나를 따돌리니까 내 친구도 나를 멀리해서 너무 슬퍼.,친구가 멀리해서 많이 슬프시겠어요.,
선생님이 내가 따돌림당하는 걸 보고도 모른 척하셨어. 어떻게 그러실 수 있지?,선생님이 모른 척하셔서 많이 슬프셨겠어요.,
제일 친한 친구인데 어떻게 나한테 그럴 수가 있지?,친구에 관해 고민이 있으시군요. 좀 더 자세히 말씀해 주시겠어요?,
난 그 친구가 무서워서 가담한 건데 억울하게 나를 주동자로 지목했어. 너무 억울하고 슬퍼.,억울하게 주동자로 지목되어서 슬프시군요.,
엄마 아빠가 어떻게 그럴 수가 있지? 난 그 친구를 용서하지 못했는데.,친구를 용서하지 못했는데 부모님에 관한 고민이 있으시군요. 좀 더 자세히 말씀해 주시겠어요?,
내 친한 친구가 나를 같이 괴롭히지 않으면 자기도 왕따당한다고 내 뺨을 때렸어. 아픈 것보다 너무 슬펐어.,친구가 자기도 왕따당한다고 뺨을 때려서 슬프셨군요.,
그건 우리 둘만의 비밀이었는데 어떻게 그럴 수가 있지? 너무 화가 나.,친구가 비밀을 얘기해서 많이 화가 나셨나 봐요.,
난 그런 적 없는데 다른 친구 욕을 했다고 제일 친한 친구가 퍼트리고 다녔어. 너무 억울해.,친한 친구가 헛소문을 퍼트려서 억울하시군요.,
난 용기를 낸 건데 선생님들이 어떻게 그럴 수가 있지. 내 얘기를 그냥 모른 척해서 화나.,선생님들이 얘기를 들어주시지 않아서 화가 많이 나셨군요.,
아빠가 내가 공부도 못하고 약해서 괴롭힘당하는 거래. 아빠가 그런 말을 해서 너무 슬퍼.,아버지가 괴롭힘당하는 내게 책임을 전가해서 슬프셨군요.,
걔네들이 나를 괴롭혔는데 선생님은 착한 아이들이래. 정말 억울해.,선생님께서 괴롭힌 아이들이 착하다고 하셔서 억울하시군요.,
아무도 병문안을 오지 않아 섭섭하다니 나도 늙었나 보네.,찾아오는 손님이 없어 섭섭하시군요. 좀 더 자세히 말씀해 주시겠어요?,
내 친구가 내가 짝사랑하는 사람과 사귀고 있었어. 나한테는 말도 안 했는데 배신감이 들어.,가까운 사람에게 느낀 배신감에 더 힘들겠어요.,
절친한 친구가 내 병원비를 들고 도망을 갔네. 어떻게 이럴 수가 있지?,친구가 사용자님의 돈을 가지고 도망갔군요. 더 자세한 상황을 말씀해 주실 수 있나요?,
나는 보험금을 받은 적이 없는데 보험사에 아들이 위임장을 가지고 와서 보험금을 모두 받아 갔다는 말을 들었어.,보험사가 보험금을 당신 대신 아들에게 모두 지급했군요. 어떤 기분이 드시나요?,
오랫동안 사랑했던 그가 오늘 나를 떠나서 상처받았어.,사랑했던 그가 떠나서 상처받으셨군요.,
그가 나와의 결혼식을 며칠 앞두고 파혼을 요청해 와서 상처받았어.,결혼식을 앞두고 파혼을 하자고 해서 상처받으셨군요.,
부모님께서 우리의 관계를 인정해주지 않으셔서 너무 마음이 아파.,부모님께서 두 분을 인정해 주지 않으셔서 마음이 아프시군요.,
결혼식에 꼭 와줬으면 했던 친구가 오지 않아서 서운해.,친구가 결혼식에 오지 않아서 상처받으셨겠군요.,
남자친구가 내가 떠난다고 할 때 나를 끝내 잡지 않아서 충격받았어.,그가 끝내 잡지 않아 충격받으셨군요.,
남자친구가 다른 여자에게 관심을 갖는 것 같아서 괴로워.,남자친구가 다른 여자에게 향하고 있는 것 같아 괴롭군요.,
내가 아이를 낳지 못한다는 사실을 알리자 헤어지자는 말을 들어서 힘들어.,속사정을 말하자 헤어지자는 말을 들어 힘드시군요.,
남편의 불륜을 알게 되어 배신당한 기분이야.,남편의 불륜에 배신감이 크시겠군요.,
남자친구가 바람을 피우고 있었던 사실을 알았어. 너무 배신감 들어.,바람을 피우고 있었던 것을 알게 되어 배신감이 들겠군요.,
이번 연애를 하면서 너무 많이 상처받았어.,연애하면서 상처를 많이 받았군요. 무슨 일인지 더 알 수 있을까요?,
자식들이 내게 말도 없이 노후 자금을 가져다 써서 배신감 들어.,열심히 일하며 모아온 돈인데 자녀가 말없이 가져다 쓰다니 정말 배신감이 들겠군요.,
첫 직장에서 은퇴까지 걱정하지 말라더니 하루아침에 해고를 당해서 속상해.,회사의 변한 태도에 배신감을 느끼셨군요.,
아내가 우리의 노후 자금을 모두 도박에 날려 버려서 지금 정말 배신감이 들어.,배신감으로 힘들어하고 계시는군요. 더 자세히 말씀해 주세요.,
아들들이 노후 자금에 한 푼도 보태주지 않겠다고 해서 정말 섭섭해.,아들들이 노후 자금에 보태주지 않아 상처받으셨군요.,
친구 말을 믿고 재테크를 했다가 사기를 당해서 노후 자금을 모두 잃어버렸어.,친구에 대한 배신감으로 힘들어하시는 것처럼 보여요.,
은퇴 후에 나를 고용해 주겠다고 한 회사에서 나를 배신했어.,무엇이 사용자님에게 배신감을 느끼게 했나요?,
내 재정 상황이 나빠지자 내 자식들이 나와 연락을 끊어 버렸어.,자식들에게 배신감을 느끼시는 것 같아요.,
믿고 맡기라며 내 통장을 관리하던 자식들이 노후자금을 모두 빼갔어.,통장에 있던 노후 자금을 모두 빼앗겨서 당황하셨군요.,
자식들이 성공하고 나서도 부모의 노후에 관심을 가지지 않아서 서운해.,자식들의 무관심에서 배신감을 느끼시는 것 같네요.,
사고로 퇴직하게 되면 회사가 책임을 진다고 했지만 그 약속을 지키지 않아.,회사의 태도에 배신감을 느끼셨군요.,
친구를 통해 보험을 들었는데 사기를 당해서 정말 분해.,친구에 대한 배신감으로 괴로워하시는 것 같아요.,
아내한테 전화가 왔어. 딸이 내가 바람피우고 있단 사실을 아내한테 알렸나 봐.,믿었던 따님께 배신을 당해서 상처를 받으셨군요.,
아들이란 게 용돈을 안 준다고 날 무슨 투명인간 취급하네. 아들한테 너무 섭섭해.,아드님의 행동에 상처받으셨군요.,
진짜 아빠가 우릴 떠난 걸까?,아빠가 떠나서 기분이 안 좋겠어요.,
나는 엄마 딸이 아닌 것 같아,사용자님이 엄마 딸이 아닌 것 같다고 생각하셨군요. 어떻게 그렇게 생각하게 되셨나요?,
거짓말쟁이 동생이 진짜 얄미워.,동생이 얄밉다고 생각하셨군요. 조금 더 자세히 이야기해 주세요.,
아빠가 우리 가족을 버렸어 어떡해?,아버지가 가족을 버려서 속상하시군요. ,
약속이 있어 나가려는데 엄마가 동생을 돌보라고 해,약속이 있어 나가려는데 엄마가 동생을 돌보라고 하셨군요. 나의 기분은 어떤가요?,
언니가 원피스 사준다는 약속을 했는데 모른 척해. 언니 나빠.,언니가 원피스 사준다는 약속을 했는데 모른 척해서 기분이 상하셨군요.,
내 동생은 내 앞에서 말을 잘 들으면서 엄마한테는 내가 뭐 이랬다저랬다 욕해.,동생이 엄마에게 내 얘기를 해서 기분이 어떠셨나요?,
엄마가 핸드폰 사주기로 약속했는데 이번 시험을 잘 봐야 사준다고 말을 바꿨어.,엄마가 핸드폰 사주기로 약속했는데 말을 바꾼 상황이군요. 조금 더 자세히 말씀해 주시겠어요?,
괴롭히는 상황에서 친구가 나를 모른 체했어.,도움이 필요한 상황에서 친구가 모른척 했을 때 어떤 기분이셨나요?,
내 애인은 절대 나를 배신하지 않을 거라 믿었는데 오늘 그녀가 다른 사람과 있는 것을 발견했어.,애인이 다른 사람과 같이 있었을 때 배신감이 드셨군요.,
건강 하나만은 자신 있었는데 내가 암이라니 믿을 수가 없어.,놀라셨겠어요. 병원에서 검사를 받아보신 건가요?,
노안에 좋다고 루테인을 꾸준히 먹었는데 효과가 없어. 배신당한 것 같고 돈이 아깝네.,노안이 왔군요. 다른 방법은 찾아보셨나요?,
와이프가 바람이 난 것 같아 속상하고 가슴이 아파.,매우 속상하시겠어요. 평소 두 분의 관계는 어떠했나요?,
남자 친구가 알고 보니 두 달 뒤에 결혼하는 다른 여자가 있었어. 너무 화가 나.,남자 친구가 결혼할 사람이 있었다니 정말 화가 나셨겠어요. ,
노년기가 되니 질병은 생기고 친구는 없어졌어.,그래서 기분이 어떠신가요?,
