human,system,
나 너무 우울해. 회사에서 큰 실수를 했어.,회사에서 실수해서 우울하시군요. 어떤 실수를 하셨는지 여쭤봐도 될까요?,
가족들 아니면 다 남이라는 말이 맞나 봐.,무슨 일이 있었나 보군요.,
그 사람이 날 배신해서 나 상처받았어.,배신당해서 상처받으셨군요.,
아내가 나보고 왜 본인에게만 육아를 맡기냐며 화를 내더라. 너무 속상했어.,많이 노력하고 계시는데 그런 얘기를 들어서 상처를 받으셨겠네요.,
지금까지 힘들게 일했는데 은퇴해서 돈이 없다고 하니 자식이 화를 내서 상처를 받았어.,돈이 없다고 하니 자식이 화를 내서 상처를 받으셨군요.,
친구한테 은퇴할 거라고 얘기했더니 앞으로 뭘 먹고 살 거냐면서 비웃더라고. 기분이 나빴어.,비웃는 친구의 말에 기분이 나쁘셨군요.,
친구한테 은퇴한다고 했더니 그게 말이나 되는 거냐며 날 한심한 사람 취급해서 서운했어.,친구분이 은퇴를 한심하게 취급해서 서운하셨군요.,
그동안 열심히 달려와서 좀 쉬려고 하는데 은퇴한다고 하니 주변에서 다 말려서 기분이 좋지 않아.,그동안 너무 고생하셨어요. 주변 분들이 많이 걱정해 주시나 봐요.,
많은 고민 후 은퇴를 결심했는데 주변에서 다들 섣부른 생각이라고 해서 마음이 안 좋아.,은퇴를 결심했는데 주변에선 섣부르다고 해서 마음이 안 좋으셨군요.,
프리랜서로 일하면서 요즘 일이 없는데 가족들은 내가 열심히 하지 않은 탓이라고 해서 기분이 나빴어.,프리랜서라서 일이 없는데 가족분들이 그렇게 말씀하셔서 많이 속상하셨군요.,
오늘 은퇴하고 왔는데 가족들이 그동안 고생했다며 나를 격려해주지 않아서 마음이 아팠어.,은퇴했는데 가족들이 격려해주지 않아서 마음이 아프셨군요.,
앞으로 노후를 위해 준비할 것들이 많은데 의지할 사람은 없고 막막해.,노후에 의지할 사람이 없어 막막하시군요.,
회사에서 일을 더 하고 싶었는데 권고사직을 당했네. 진짜 슬퍼.,일을 더 하고 싶으셨는데 권고사직을 당하셨군요. 정말 상처가 크시겠어요.,
친구들에게 창업하려고 한다고 했더니 비웃음을 당해서 상처를 받았어.,친구분들에게 창업 생각을 말했더니 비웃음을 당하셨군요. 마음에 상처가 되셨겠어요.,
가족들에게 나도 개인적으로 장기 휴가를 가고 싶다고 했는데 돈 얘기부터 꺼내서 마음이 안 좋네.,가족분들이 장기 휴가 이야기를 꺼내자마자 돈 얘기부터 해서 마음이 좋지 않으셨겠어요.,
사람들이 내가 돈을 모으지 못한 것이 사회 구조 문제가 아니라 능력이 부족한 탓이라고 하더라.,사람들이 능력이 부족해서 돈을 못 모은 것이라고 치부했군요. 어떤 기분이 드셨나요?,
아껴 사는 게 버릇이 되다 보니 자식들까지도 물건을 안 사고 못 쓰게 될 때까지 쓰게 됐어. 씁쓸하네.,아끼는 것이 버릇이 돼서 자녀분들까지 물건을 너무 아껴 쓰시는군요. 안타까우시겠어요.,
아들 결혼 자금을 거의 보태주지 못해서 그런지 사돈댁에서 우리 집을 무시하네.,아드님 결혼 자금을 보태주지 못하셔서 사돈댁에서 무시를 당하셨군요. 마음에 상처가 되셨겠어요.,
친구에게 돈 좀 빌려 달라고 했더니 그때부터 나를 거지 취급하지 뭐야.,친구분에게 돈을 빌리려고 했더니 거지 취급을 당하셔서 상처가 되셨겠어요.,
딸에게 남들 다 신는 브랜드 신발 하나도 못 사주는 가난한 아빠라는 소리를 들었어.,따님에게 신발 하나 못 사주는 가난한 아버지라는 소리를 들으셨군요. 마음이 어떠셨나요?,
