human,system,
나는 상사가 하라고 해서 했는데 인제 와서 나보고 한 게 뭐냐고 그러는 거야. 그게 말이 되나?,상사의 말에 아주 속상하고 억울하시군요.,
나도 똑같이 열심히 준비했는데 왜 나만 매번 취업에 실패하는 거지.,취업 문제로 힘들어하고 계시는군요. 누구와 비교하고 계시는 건가요?,
내가 한 행동도 아닌데 너무 억울하다.,억울한 감정을 느끼고 계시는군요. 무슨 일이 있으셨나요?,
내가 관절염이 있어서 파스를 샀는데 다음날 보니까 묶음으로 할인을 하지 뭐야.,파스를 산 바로 다음 날 묶음으로 할인을 하는 것을 보셨군요. 기분이 어떠셨나요?,
회식에 갔는데 고지혈증이 있어서 맘대로 먹지도 못했는데 회식비는 다 내고 와서 억울해.,고지혈증 때문에 회식을 마음껏 즐기지 못하셨는데 회식비를 다 내셔서 억울하셨군요.,
등산이 요통에 좋다고 해서 등산화를 샀는데 왜 이렇게 비싼 것을 샀냐고 아내에게 잔소리를 들었어.,등산화가 필요해서 샀는데 아내에게 잔소리를 들어 억울하시군요.,
자식들이 나를 부양하지 않아서 어렵게 살고 있는데 서류상 자식이 존재한다고 지원금을 받을 수 없다네.,지원금이 필요한 상황인데 서류상 자식이 존재해서 받지 못하고 계시니 억울하시겠군요.,
최근에야 아내의 치매 지원금을 받을 수 있는 정부 정책을 알게 됐어.,정부 정책을 알지 못해서 아내의 치매 지원금을 못 받고 계셨군요.,
대출금리가 최저라고 해서 병원비를 대출받았는데 실제로는 훨씬 높은 금리여서 당황스러웠어.,최저금리로 병원비를 대출받는 줄 아셨는데 아니어서 당황스러우셨겠군요.,
치매 증상이 있는 아내가 핸드폰으로 잘못 결제한 것이 취소가 안 돼. 너무 억울한 상황이야.,치매 증상이 있는 아내가 핸드폰 결제를 잘못하셨군요. 그런데 취소가 안 된다니 억울하시겠어요.,
요금제 가입을 새로 했는데 잘못한 것 같아. 난청이 있는 내가 쓰기엔 너무 비싼 요금제였어.,난청이 있는데 너무 비싼 요금제에 잘못 가입하게 되셨군요. 기분이 어떠신가요?,
친구를 믿고 보증을 서 줬는데 그 친구 사업이 망하는 바람에 아내 수술비를 모두 잃게 생겨서 당혹스러워.,친구를 믿고 보증을 섰는데 잘못되어 아내 수술비를 잃을지도 모르니 당황스러우시겠군요.,
치과의 과잉 진료로 안 해도 되는 임플란트까지 하게 되어 억울하게 큰돈을 지불했어.,과잉 진료 때문에 불필요하게 큰돈을 써 억울하시겠군요.,
내 수학 시험 성적이 좋아서 부정행위를 했다고 친구들로부터 모함당했어.,친구로부터 모함을 당해서 억울함을 느끼시는군요. ,
부모님이 내 말을 믿어 주시지 않고 내가 도둑질을 했다고 혼내셨어.,오해를 받아 억울한 감정이겠군요. 무슨 일이 있었나요?,
이유 없이 형한테 맞는 것 같아서 억울해.,형 때문에 힘들어하시는 것 같아요.,
엄마는 동생이 잘못해도 내 책임이라며 나를 혼내셔서 정말 억울해.,사용자님이 형이라는 이유로 혼나게 되어 억울하셨군요.,
