human,system,
내가 주도했던 프로젝트가 채택이 안 되었어. 팀원들 볼 낯도 없고 너무 슬프네.,프로젝트가 채택이 안 된 것에 크게 낙담하셨군요.,
오늘 소개팅 나갔는데 완전히 망했어.,오늘 아쉬운 일이 있었나 봐요. 무슨 일인지 말씀해 주시겠어요?,
세상에. 뼈에 금이 가다니 나도 많이 약해진 것 같아 슬프네.,뼈를 다치셔서 많이 슬프시겠어요.,
이번에 며느리가 손자를 낳았는데 보고 싶어도 내가 이렇게 입원해 있으니 아쉽네.,손자를 보지 못해서 많이 아쉬우시겠어요.,
아들이 친구랑 놀 때 나를 욕하는 걸 들었어. 내가 그런 부모라니 속상하고 참담해.,아이가 친구와 놀면서 사용자님을 모욕하는 말을 했군요. ,
학부모 면담 때문에 딸 아이 학교에 갔는데 나를 보고도 모른 체하더라. 정말 속상해.,따님이 사용자님을 모른 체해서 낙담하셨군요.,
우리 딸이 학교에서 다른 아이들을 괴롭혀서 정학을 당했다고 하네. 부모로서 참담한 심정이야.,그런 일이 있으시군요. 많이 슬프시겠어요.,
나는 은퇴할 나이가 되었는데 아내가 작년에 교통사고로 죽으면서 우리 가족의 미래가 불투명한 것 같아.,아내의 사망과 은퇴로 낙담하신 것 같군요.,
아내는 나에게 한 번도 사랑한다고 한 적이 없어. 나를 사랑한 적이 없는 거 같다는 생각에 너무 슬퍼.,아내분이 사용자님을 사랑하지 않는다고 느껴서 당황스러웠겠어요.,
내 친구는 자식과 손주들이 엄청 잘 챙기는데 우리 자식과 손주들은 그러지 않아서 부러우면서 슬퍼.,당신에 비해서 친구의 자식과 손주는 친구를 잘 챙겨준다니 슬프면서도 부럽겠어요.,
언제부턴가 아내는 자식 얘기만 꺼내면 무조건 자식 편만 드네.,자식 얘기만 꺼내면 무조건 자식 편을 드는군요. 많이 서운하시겠어요.,
내가 그리 잘해준 건 없지만 그렇다고 못 해준 것도 없는데 아내는 내 친구와 나를 왜 비교하는지 모르겠어.,아내가 친구분과 비교를 하는군요. 많이 속상하셨겠어요.,
우리 자식은 무슨 일이든 얘기 좀 하려고 하면 다들 나를 피해서 나 자신이 한없이 초라해지는 것 같아.,많이 속상하시고 초라함을 느끼시는 마음 이해해요.,
우리 손주들은 용돈 준다고 놀러 오라고 해도 전화 한 통도 없어.,용돈 준다고 해도 손주들이 오지 않군요. 많이 서운하셨겠어요.,
어릴 때부터 큰 손주를 키우다시피 했는데 요즘 큰 손주가 나를 보면 데면데면하네.,큰 손주가 데면데면하군요. 많이 서운하시겠어요.,
남편은 건강해서 자식들에게 병원비 부담을 안 주는데 난 아픈 못난 엄마라 자식들에게 병원비 부담을 주네.,많이 아프시군요. 남편분과 비교되니 많이 속상하시겠어요.,
상사에게 영업 능력을 인정받고 싶었는데 매번 꾸지람만 듣고 있어서 우울해.,상사에게 영업 능력을 인정을 받지 못하고 꾸지람만 들어서 우울하겠어요.,
참여 인원 제한 때문에 내 이름을 뺀 작품이 입상했어. 기분이 별로야.,내 이름이 제외된 작품이 입상했다는 소식을 들었을 때 어떤 기분이셨나요?,
친구가 알선해 준 회사에 입사했는데 내가 맡은 일이 친구에게 들었던 게 아니라 낙담스러워.,생각했던 업무가 아니라서 많이 낙담하고 계시는군요.,
입사 시작은 똑같았는데 학벌이 좋은 동료가 승진이 계속 빠른 것 같아. 억울하고 슬퍼.,학벌 때문에 승진이 뒤처진다는 생각에 슬프시군요.,
나는 지방대라 대기업에 가기 힘들다고 말하는 선배의 말에 낙담이 됐어.,내 학벌로 대기업에 가기 어렵다는 선배의 말을 듣고 낙담하셨군요.,
회사 동기들 모임이 있는데 언제부턴가 내게 연락이 오지 않고 있어서 속상해.,회사 동기들 모임에 나에게는 연락이 안 와서 속상하겠어요.,
내가 낸 아이디어인데 직장 상사가 마치 자기 아이디어인 것처럼 말하고 다녀서 슬퍼.,내가 낸 아이디어가 상사의 것으로 둔갑하여 슬프겠어요.,
회사에서 같이 점심을 먹던 동료들이 점점 나와 같이 밥을 먹으려고 하지 않는 것 같아 속상해.,어떤 점에서 회사 동료들이 나와 같이 밥을 먹으려 하지 않는다고 생각하시나요?,
오늘 기대했었던 회사 면접에서 떨어졌어.,조금 더 구체적으로 듣고 싶어요.,
난 형편없나 봐! 내 연주를 듣고 사람들이 한숨만 쉬어.,사람들 반응에 낙담하신 것 같아 보여요.,
어떻게 친구가 대충 그린 그림이 나보다 나아 보이지? 너무 낙담 돼.,친구가 그린 그림이 더 잘 그린 그림 같아 낙담하셨군요.,
이번에 소개팅 한 사람이 마음에 들어서 애프터 신청을 했는데 답장이 없어서 슬프네.,마음에 드는 이성에게 아직 연락이 없어 속상하시겠군요.,
이번 진급에서 내 동기들은 다 대리가 됐는데 나만 또 제외됐어. 실망스럽네.,나만 뒤처진다는 생각에 많이 낙담하셨겠어요.,
죽음이 너무 두려워.,왜 죽음이 두려우신가요?,
대입 컨설팅에서 내 성적으로 원하는 대학에 갈 수 없대.,컨설팅 결과를 듣고 속상하셨겠어요.,
고등학교 친구가 평생 간다는데 나는 그럼 평생 갈 친구가 없는 걸까.,평생 간다고 하는 고등학교 친구가 없읏군요. 무슨 일인지 자세히 말씀해 주실 수 있나요?,
아빠가 맨날 술 먹고 집에 들어와서 날 폭력적으로 대해.,아버지 때문에 힘드실 것 같아요. 도움을 요청할 사람이 있을까요?,
동생이랑 사이가 안 좋아서 부모님께 혼나서 속상해.,동생과 서로 친하게 지내지 않아서 야단맞았군요.,
시험을 망쳤어. 어떻게 하면 좋지?,시험을 망쳐서 걱정이 되시는군요.,
제일 친한 친구가 먼 곳으로 떠나게 되어서 정말 슬퍼.,친구가 먼 곳으로 떠나서 정말 슬프겠어요. 친구에게 연락할 방법은 있나요?,
짝사랑하는 남자에게 고백했는데 거절당해서 낙담했어.,좋아하는 이성에게 거절당해 우울하시군요. 이럴 때 어떻게 기분을 끌어올리나요?,
요즘은 연애하기도 힘들고 결혼하기는 더 힘든 것 같아.,요즘 연애랑 결혼하기 쉽지 않으셔서 힘드시겠어요.,
공부를 하는데도 성적이 안 올라서 속상해.,속상하시겠어요. 노력한 만큼 결과가 나오지 않으니까요.,
요즘 일하기가 너무 힘들어.,일하기가 힘드시군요. 무슨 일 있으세요?,
여자친구 부모님께서 결혼을 반대하셔.,마음이 아프시겠어요. 왜 결혼을 반대하시는지 말씀해 주실 수 있나요?,
나는 성격이 소심하고 나서기를 잘 못 해서 사람들과의 관계에서 굉장히 낙담을 많이 해.,소심한 성격 때문에 고민이 많으시겠어요. 본인의 소심한 성격이 마음에 들지 않으신가요?,
오늘 진로 상담 선생님께서 서울에 있는 대학교에 가는 건 힘들다고 말씀하셨어.,선생님의 말씀에 많이 낙담하셨겠어요.,
친구들과 오해를 풀어보려고 했는데 하나도 뜻대로 되지 않았어.,친구들과의 오해로 기분이 좋지 않으시군요. 어떤 오해가 있었는지 물어봐도 될까요?,
친구가 남자를 소개해 줬는데 정말 마음에 드는 거야.,소개받은 분이 좋은 분인가 봐요.  ,
내가 평소에 얼마나 건강관리를 열심히 했는데 암에 걸리다니!,건강관리에 힘쓰셨는데 상심이 크시겠네요. ,
오십 중반에 들어서면서 업무능력이 떨어지는 것 같아 걱정돼.,어떤 점에서 업무능력이 떨어지시는 것 같이 느껴지시나요?,
내 딸에게 좋은 생각과 방향을 보여주고 싶고 말해주고 싶은데 맘처럼 잘 되질 않는 거 같아.,그렇군요. 그런 마음이 드실 때가 언제세요?,
이력서를 이백 통을 넣었는데 연락 오는 곳이 없어. 실망이 커.,이력서를 넣어도 연락이 오는 곳이 없으신가 보네요.,
지난달부터 남편이 소화가 잘 안 되고 가끔 헛구역질도 난다고 해서 엊그제 병원에 다녀왔었어. 남편이 걱정돼.,병원 진료 결과는 받아 보셨나요?,
내가 몸이 안 좋다네. 너무 힘들다.,어디가 편찮으세요?,
오늘 하루 너무 힘들었어. 이제 좀 쉬고 싶어.,오늘 하루 힘드셨군요. 어떤 일로 힘드셨나요?,
요즘 나 상태가 안 좋아. 뭐든지 내려놓고 싶어.,요즘 상태가 안좋으시군요. 무슨 일인가요?,
또 거절당했어. 아무래도 나는 평생 연애도 못 할 건가 봐.,좋아하는 분께 거절당하셨나 보네요. 마음이 안 좋으시겠어요.,
오늘 새로 지시받은 일로 늦게 퇴근했어. 지치고 힘들어.,회사에서 늦게 퇴근해서 피곤하시겠군요.,
연애를 잘하고 싶은데 마음대로 잘 안돼. 이젠 지쳤어.,연애가 잘 안 돼서 걱정이신가요?,
요즘 직장에서 스트레스를 많이 받네.,일 때문에 스트레스를 받으셔서 아주 속상하시겠어요.,
건강은 장담하지 말라더니 그 말이 꼭 맞네.,무슨 일이라도 있으세요?,
아무래도 친구가 나 때문에 화가 많이 났나 봐. 아무리 전화를 해도 받지 않아.,친구와 문제가 있었나 보군요. 무슨 일인지 말해줄래요?,
결혼하기로 약속한 남자가 있는데 그쪽 집안에서 나를 반대해.,결혼이 반대에 부딪혀서 낙담하셨군요. 어떤 면이 가장 마음 쓰이시나요?,
직장에서 일하다 실수하는 바람에 상사한테 크게 혼났어. 난 왜 그런 일 하나 제대로 못 할까.,업무 관련 실수로 안 좋은 소리를 들으셨군요. 기분이 안 좋으셨겠어요.,
동생이 중요한 시험에서 떨어져서 가족 모두 실망이 커. 열심히 했는데 좋은 결과가 나오지 않아서 안타까워.,동생이 열심히 노력했는데 결과가 좋지 않아 안타까우시군요. 옆에서 응원한 가족들도 마음이 안 좋으시겠어요.,
대기업 최종 불합격해서 속상해.,아주 속상하시겠어요. 주변에서 충분히 위로받고 있나요?,
어제 회사에서 단체로 등산을 갔었는데 너무 힘들었어.,등산하느라 많이 힘드셨나 보군요.,
요새 취업이 너무 안 되네.,요즘 취업이 아주 어려운가 봐요. 어떤 것이 제일 어려우세요?,
요즘 가슴은 처지고 배는 많이 나오고 그래서 옷맵시가 안 나서 속상해.,외모 때문에 스트레스가 심하시군요.,
나는 나 스스로에 너무 좌절감이 들어.,왜 그렇게 낙담이 되셨나요? 어떤 부분에서 스스로가 좌절하는가요?,
여자친구와 헤어졌어.,여자친구와 관계를 끝내셨군요.,
곧 은퇴해야 할 것 같아서 걱정이야.,주로 어떤 게 걱정되시는지 말씀해주실 수 있나요?,
이제 친구 따윈 안 만들 거야.,친구분에게 무슨 일이 있으셨나요?,
이번 승진에도 떨어졌어. 마지막 기회라고 생각하고 정말 열심히 했는데.,마지막 기회라고 생각하셔서 더 낙담하신 거 같아요. 다른 기회는 없을까요?,
직장 상사와도 동료와도 사이가 좋지 않아. 나는 인간관계에 소질이 없나 봐.,저런. 매일 마주치는 분들과 사이가 좋지 않아 많이 힘드시겠어요.,
계속 알고 지내고 싶은 지인이 계속 내 연락을 받지 않아.,지인이 일부러 연락을 피하는 건가요?,
친구가 건강 때문에 낙심하고 있어.,무슨 일로 그런가요?,
오늘 희망퇴직을 신청했어. 아내가 낙담할 거 같은데 앞으로가 걱정이네.,회사가 안 좋은 상황인가요? ,
이번 주말에 친구와 여행을 가기로 했는데 태풍으로 취소됐어.,기분이 아주 속상하시겠어요.,
코로나로 학교에 못 가니 아이가 친구 사귈 기회가 없다고 풀이 죽었어.,요즘 학생들이 원격 수업을 해서 친구 만날 기회가 없군요.,
이번 프로젝트는 완전히 망했어.,일이 잘되지 않았나 봐요. 어떻게 된 건가요?,
올해 안에는 꼭 남자친구랑 결혼하고 싶었는데. 뜻대로 되지 않아서 속상해.,결혼 시기가 생각대로 이루어지지 않아서 속상하시겠어요. 속상한 마음을 남자친구 분께 말해보셨나요?,
열심히 노력하는데 실적도 오르지 않고 동료보다 승진이 늦어져서 나 자신이 한심하다고 느껴져.,회사에서 열심히 노력한 만큼 인정받지 못하시는 것 같아 낙심한 마음이 드는 것 같네요.,
친구가 올해는 내 생일을 잊었나 봐.,친구가 생일을 잊었다고 생각하시는군요. 왜 그렇게 느끼셨나요?,
몸도 아프고 저축도 못 했는데 앞날이 걱정이야!,여러 가지로 걱정이 되는군요.,
세상에 믿을 사람이 진짜 없는 것 같아.,믿었던 사람에게 상처를 받았나 보군요. 어떤 일인지 이야기해 주실 수 있나요?,
이번에 대기업에 면접을 봤는데 연락이 안 오는 것을 보니 떨어진 것 같아.,취업의 문이 좁아 어려움이 있으시군요.,
얼마 전에 싸운 친구한테 연락했는데 답장이 없네. 뜻대로 되지 않아서 마음이 안 좋네.,친구랑 싸워서 마음이 안 좋으시군요. 친구랑 어떻게 화해하고 싶으신가요?,
