human,system,
결혼 삼 년 차인데 아내가 매일같이 잔소리만 해. 내가 아내랑 사는 것인지 엄마랑 사는 것인지 모르겠어. 내 물건 작은 것 하나만 사도 난리도 아니야.,배우자의 잦은 잔소리로 인해 결혼생활에 후회감을 가지게 되었군요.,
나 회사 면접에서 말이 너무 빨리했나 봐. 대답을 천천히 할 걸 그랬어.,회사 면접에서 말을 빨리하셨군요. 면접이 끝나고 기분이 어떠셨어요?,
내가 왜 이 직업을 선택했을까.,직업 때문에 고민이 깊으시군요. 무슨 문제가 있으신가요?,
대학원에 가지 않았던 것이 후회될 때가 있어. 공부를 더 해 볼걸.,공부에 대한 약간의 아쉬움이 있으시군요.,
더 열심히 공부하지 않은 것이 후회돼. 취업에 실패할 때마다 그런 생각이 들어.,과거에 대한 후회가 있으시군요. ,
어릴 적부터 하고 싶었던 직업의 꿈을 이뤘어. 하지만 후회가 돼.,무슨 이유로 후회를 하셨나요?,
그동안 담배를 너무 많이 피웠나 봐. 이제 와서 내가 모은 돈을 보니 너무 후회가 돼.,그동안 모은 돈을 보고 속상하셨나 봐요.,
요즘 몸이 많이 안 좋아서 후회돼. 관리를 했어야 했는데 살기 바빠서 병원에 늦게 갔지 뭐야.,몸이 많이 안 좋으신가요? 그동안 많이 바쁘셨나 봐요.,
나는 자식을 위해 청춘을 다 바쳤는데 자식들은 내가 늙고 아프니 나를 챙기지 않아서 후회스러워.,청춘을 바쳐 키운 자식들이 늙고 아픈 나를 챙기지 않아서 후회하시는군요.,
요양원을 알아보고 있는데 젊을 때 모은 돈이 없어 좋은 요양원은 들어갈 수가 없어서 후회돼.,좋은 요양원을 들어갈 수 없어서 후회하시는군요.,
난 항상 현재가 아닌 미래를 보며 살아왔어. 너무 현재를 즐기며 살지 못한 것 같아 후회가 돼.,현재를 즐기지 못한 것을 후회하시는군요.,
그동안 건강 못 챙기고 일만 했는데 이렇게 아픈 병에 걸리고 말아서 후회돼.,건강을 못 챙기고 일만 하다가 병에 걸려서 후회하시는군요.,
그동안 너무 즐기면서 살아서 후회돼. 미래를 계획했어야 했는데 저축을 안 해서 돈이 없어.,저축을 하지 않아 돈이 없어서 즐기면서 산 것을 후회하시는군요.,
정말 난 꿈에도 생각하지 못했어. 건강에는 누구보다 자신 있었는데 내가 이렇게 아플 줄이야.,건강에는 자신이 있었는데 많이 아프시군요. 어떤 기분이 드셨나요?,
어릴 때는 몰랐는데 내가 늙고 아프니 이제서야 부모님이 그때 왜 그렇게 말씀하셨는지 알겠어.,늙고 나서야 부모님의 말씀을 알게 되셨군요. 어떤 생각이 드셨나요?,
내가 조금만 더 건강을 챙겼으면 자식들이 나 때문에 병원비를 내지 않아도 됐을 텐데 후회스러워.,건강을 못 챙겨 자식들이 병원비를 부담해서 후회하시는군요.,
결혼할 나이가 되니까 예전에 집안도 좋고 성격도 좋던 여자친구와 헤어진 게 후회돼.,그런 기분이 들어 속상하시겠어요.,
오늘 병원에 갔는데 폐암이래. 너무 슬퍼.,폐암 진단을 받아 슬프시군요. 어떤 이유로 그런가요?,
병이 계속 악화하네. 요즘 많은 후회를 하고 있어.,정말 안됐군요. 어떻게 후회하고 계시는가요?,
회복이 잘 돼서 다행이야. 고혈압으로 큰일 날 뻔했어. 가족들 말을 들을걸.,정말 다행이에요. 가족분들이 예전에도 말씀하셨나요?,
친구가 심근경색증으로 상태가 많이 안 좋네. 더 잘해주지 못한 게 후회돼.,정말 안됐군요. 원래도 상태가 안 좋으셨나요?,
병원에 갔더니 간암이래. 진작 아내 말을 들을 걸 후회하고 있어.,정말 안됐어요. 예전에도 많이 말씀하셨나요?,
