human,system,
직장 생활 육 개월 차인데 아직도 적응하기가 힘들어. 사회생활이 이렇게 괴롭고 슬픈 일이 많을 줄 몰랐어.,회사에서 어떤 일이 있으셨나 보군요. 저에게 말씀해주실 수 있나요?,
이번 면접에 또 떨어져서 비통한 마음이야.,면접에 떨어지셔서 비통하시군요. 면접 얘기를 좀 더 자세히 해 주시겠어요?,
그 사람한테 배신당하니깐 너무 비통해.,사람한테 배신당해서 비통하시군요.,
나 면접에서 또 떨어졌어. 벌써 몇 번째인지 모르겠고 정말 고통스러워.,자꾸 면접에서 낙방해서 비통한 기분이 들겠군요.,
동생이 취업이 어려워. 비통한 마음을 감출 수가 없네.,동생분의 취업이 어려워 비통하시군요.,
아는 사람한테 배신당하니깐 비통하다.,아는 사람한테 배신당해서 비통하시군요.,
여자친구 부모님이 결혼을 반대하셔. 우리 집이 가난하다고.,가난을 이유로 결혼을 반대하셔서 비통하시군요.,
친한 친구가 갑자기 사고로 죽어서 너무 슬퍼.,갑작스러운 사고로 인해 친한 친구를 보내서 슬프시겠어요.,
아내는 아픈데 자식들은 누가 모실 거냐며 싸우는 모습이 참 서글프군.,그런 일이 있으셨군요. 많이 서운하셨겠어요.,
오늘 유방암 사기를 진단받았어. 너무 절망적이야.,암 진단을 받으셔서 놀라고 슬프시겠어요. 좀 더 자세히 설명해 주시겠어요?,
첫 아이를 뱄는데 유산을 해서 비통한 기분이야.,아이의 유산으로 슬픔이 크시군요. 조금 더 자세히 말씀해 주실 수 있나요?,
아내가 임신으로 입덧이 심해서 아무것도 못 먹는 것을 보니 마음이 아프네.,아내가 입덧으로 음식을 먹지 못해서 마음이 아프시군요.,
오늘 영구 임신 불가라는 진단을 받아서 비통한 기분이 들어.,임신 불가 진단을 받아 비통하시군요.,
남편에게 여자가 있다는 사실을 알고부터 우는 날이 많아져서 비통한 기분이야.,그런 일이 있으셨군요. 조금 더 자세히 말씀해 주시겠어요?,
부모님 대신 할머니가 나를 키워 주셨어. 그런데 얼마 전 할머니가 위암으로 돌아가셨어.,의지했던 할머니가 돌아가셔서 많이 슬프셨겠어요.,
내가 나이가 많아서 회사에서 너무 눈치가 보이는거야. 그게 왜 이리 슬픈지.,회사에서 나이가 많아 눈치가 보이고 슬픈 마음이 드시는군요.,
올해도 또 승진 대상에서 누락됐어. 실망스럽고 너무 우울해.,승진에서 또 누락됐다고 하니 실망이 크시겠어요.,
일이 너무 많아서 이번에도 휴가를 못 떠날 것 같아. 슬픈 운명이야.,일 때문에 휴가도 못 가신다니까 많이 우울하시겠어요.,
올해 휴가 한 번 못 가고 일 년이 다 지났네.,올해 한 번도 휴가를 못 가셨군요. 속이 많이 상하시겠어요.,
오늘 나보다 나이 어린 상사에게 크게 혼쭐이 났어. 지금 몹시 슬퍼.,나이가 더 어린 상사에게 혼이 나셨다니 슬프기도 하시겠네요.,
