human,system,
대학 졸업 후 공무원 시험 준비만 오 년이야.,긴 시간 수험 생활로 지치셨겠어요.,
이력서를 여러 곳에 넣었지만 연락 오는 곳이 없어. 나는 운도 없고 복도 없나 봐.,취업이 제대로 되지 않아 상심이 크군요. 이런 상황을 어떻게 하면 극복할 수 있을까요? ,
내 진로와 세태를 바라보면 회의감이 들어. 내가 왜 사나 싶기도 하고.,무엇 때문에 진로와 세태를 보실 때 삶에 대한 회의가 느껴지시나요?,
연애는 백해무익이야. 시간 낭비일 뿐이라고.,연애를 시간 낭비라고 생각하시는군요. 어떤 이유로 그러시는지 알 수 있을까요? ,
연애는 해서 뭐해? 어차피 결혼도 못 할 텐데.,연애가 결혼으로 이어지는 것에 대해 부정적이시군요. 어떤 이유로 그렇게 생각하시는지 알 수 있을까요? ,
오늘도 면접에서 탈락했어. 모든 게 부정적으로 느껴져.,면접에서 탈락해 염세적이신 것 같아요.,
화장실에서 선배들이 나를 에워싸더니 나를 때렸어. 주위에 내 친구들이 있었는데 아무도 나를 도와주지 않았어.,친구들이 도와주지 않아 마음이 아프셨군요.,
선배들이 학교 뒷산으로 나를 불러내서 나를 때렸어. 난 너무 슬퍼.,갑자기 맞아서 많이 놀라고 슬펐을 것 같아요.,
학교 선배한테 맞아 이빨이 부러졌어. 선생님한테 말하고 싶지만 선배가 무서워서 망설여져.,담임 선생님에게 말씀드렸다가 그 선배에게 또다시 보복을 당하지 않을까 두려워하시는군요.,
학교 선배들에게 맞아 얼굴이 찢어졌는데 학교는 쉬쉬해서 너무 억울하고 슬퍼.,학교 선배들의 폭력으로 몸과 마음의 상처를 입으셨군요.,
하굣길에 단짝 친구가 학교 선배에게 폭행을 당하는 반 친구를 돕고 싶다고 말했어.,학교에서 그런 일이 있으시군요. 조금 더 자세히 말씀해 주시겠어요?,
친구가 학교 선배들에게 맞아 병원에 입원하게 되었어. 나는 몹시 화가 나고 또 한편으로 무서워.,친구가 다쳐서 마음이 아프시군요.,
키가 작다는 이유만으로 친구들에게 따돌림을 받았어.,키가 작아 따돌림을 받으시는군요. 조금 더 자세히 말씀해 주시겠어요?,
나는 우리나라 학교와 체질이 맞지 않나 봐. 너무 힘들어.,학교와 체질이 맞지 않아서 힘드시군요.,
공무원인 친구가 외제 차를 샀다고 하네. 말도 안 되는 일 아닌가?,공무원 친구분이 외제 차를 산 것에 대해 이상하게 생각하시는군요.,
나보다 공부도 못했던 친구가 지금은 나보다 훨씬 잘살고 있던데 너무 서글퍼.,나보다 성적이 안 좋았던 친구가 더 잘살고 있으니 슬픈 마음이 드시겠어요.,
다른 사람과 너무 깊은 관계를 만들어 봤자 모두 쓸모없어. 이런 현실이 슬퍼.,사람들과이 깊은 인간관계가 소용없는 현실에 슬퍼하시는군요.,
친한 친구도 이익 앞에서는 나를 배신할 수 있다는 현실이 너무 슬프군.,이익을 위해서는 친구도 나를 배신할 수 있다는 현실을 서글퍼하시는군요.?,
슬프게도 나처럼 초라한 사람을 좋아해 주는 사람은 이 세상에 없을 거야.,자신을 좋아해 주는 사람이 세상에 없는 것 같은 현실에 슬퍼하시는군요.,
슬픈 현실이지만 남들에게 굳이 잘 보이려고 애쓰는 것은 모두 부질없어.,남들에게 잘 보이려고 애쓰며 사는 것은 의미가 없다고 생각하시는군요.,
모두 나에게 대가를 바라고 잘해준다는 생각이 들어서 우울해.,사람들이 어떤 대가를 바라고 나에게 잘해준다는 생각에 우울하시군요.,
무턱대고 아무나 믿어서는 안 되겠어. 슬프지만 이것이 현실이야.,함부로 다른사람을 믿어서는 안 된다는 현실에 서글퍼 하시는군요.,
친한 친구들도 분명히 내가 없는 곳에서는 나를 욕하고 있을 거야. 슬프지만 사실이야.,자신이 없는 곳에서 욕을 하는 친구들이 있을 거라는 사실에 서글픔을 느끼는군요.,
회사가 나를 기계부품처럼 가차없이 교체한다는 걸 느껴서 너무 슬퍼졌어.,나를 부품처럼 생각하고 정리해버리는 회사의 행태를 슬퍼하시는군요.,
회사에서 아무리 열심히 일해도 아무도 알아주지 않아.,회사에서 인정을 받지 못해 매우 속상하시겠어요.,
돈을 벌면 뭐 해. 맨날 병원비로 다 쓰고 자녀들한테 의지하고 있는데.,돈을 벌어도 병원비로 다 쓰게 되는 기분이 어떠신가요?,
친구들 모임에 나가고 싶지 않아.,모임에 나가고 싶지 않다니 어떤 점이 그렇게 느끼게 만드나요?,
요즘 일이 하나도 재미가 없어.,직장에서 하는 일에 흥미를 느끼시지 못하나 보군요. 언제부터 그런 감정을 느꼈나요?,
어제 범죄 뉴스 봤어? 이런 세상에 어떻게 아이를 낳을 수 있을까.,어떤 내용인지 설명해주실 수 있나요?,
그냥 그동안 지내온 시간 때문에 포기 못 하는 관계가 되어버린 것 같아.,타인과 애매한 관계에 지치신 것 같네요.,
회사 인원 감축 때문에 함께 일하던 착실한 동료가 해고됐어.,동료가 해고되어서 슬프실 것 같아요.,
결혼은 남자 여자가 같이하는데 왜 출산과 육아는 여자의 몫일까?,출산과 육아에 대해 불공평한 마음이 드시는군요.,
이번에도 애인한테 차였어. 벌써 열 번째인데 난 왜 항상 차이기만 하는 거지?,반복된 이별 통보로 인해 지치시는군요. 그동안 이별의 원인이 무엇인지 생각해본 적 있나요?,
오빠가 심한 말을 했어. 근데 그 말을 한 걸 후회하지 않아.,오빠랑 갈등이 있어 속상하셨겠군요. 이런 갈등을 겪을 때 화해하는 방법이 있을까요? ,
왜 꼭 이웃하고 인사를 해야 하지? 잘 지내야 할 이유가 있나?,어떤 상황일 때 인사하고 싶지 않으신가요?,
친구가 나 소개해주려고 자기 아는 사람 소개해 준다는데 괜찮을까?,친구의 지인이지만 소개팅이라서 걱정이 되는군요.,
이 세상에서 나만 연애도 못 하고 결혼도 못 하고 지내는 것 같아.,혼자만 연애와 결혼을 하지 못하는 것 같다고 느끼시는군요.,
사람 만나는 것이 이렇게 어려운데 굳이 친구가 있어야 하나 싶어.,왜 사람을 만나는 것이 어려운지 여쭈어도 되나요?,
이렇게 살아서 뭐 하나 싶어.,삶에 회의가 드셨다니 왜 그런 느낌이 드시는지 말씀해주실 수 있을까요?,
열심히 공부해서 좋은 대학 졸업하면 뭐해. 취업이 안 되는데.,좋은 대학 졸업했는데도 취업이 안 돼 힘드시군요. ,
나이가 들어서 자주 아프니 사는 게 힘들어.,연세가 드시고 자주  아프시니 힘드시겠어요.,
매달 매일 내 주변에서 일어나는 일이 늘 미치도록 한결같아. 가끔 벗어나고 싶어.,너무 한결같아서 벗어나고 싶으시다니 업무가 힘드신가요?,
사는 게 참 허무하네.,사는게 허무하다고 생각하시는군요. 그렇게 생각하는 이유를 알 수 있을까요?,
요즘 세상에 아이를 낳는다고 해도 잘 키울 수 있을까?,아이를 낳는 것에 대해 회의적이시군요.,
우리나라에는 내가 취업을 할 만한 곳이 없어.,취업 할 곳이 없다니 어떤 부분에서 그렇게 느끼세요?,
실적이 너무 안 좋아서 죽고 싶어. 나 자신이 염세적으로 느껴져.,그런 마음이 드시는군요. 그런 마음이 들 때 기분이 좋아지는 방법이 있으신가요?,
노후 준비가 이런 상태라면 더 살 필요가 없겠어.,무슨 말씀이세요?,
시간이 흐를수록 대인관계에 염세적인 자세를 취하게 돼.,대인관계에 무슨 일이 있었나요? 설명해 줄 수 있나요?,
역시 염세적인 사람은 대인관계 형성에 의욕이 없나 봐. 날 너무 힘들게 해.,대인관계에 힘드시군요. 무슨 일이 있었나요?,
경기도 안 좋고 회사 경영상태가 좋지 않아 생각보다 일찍 명퇴나 이직해야 할 것 같아.,이직 생각이 있으신 건가요?,
결혼을 꼭 해야 하는 걸까? 요즘 마음 같아선 혼자 사는 게 나은 것 같아.,결혼보다는 혼자 사는 게 낫다고 생각하시는군요. 어떤 이유인지 말씀해주시겠어요?,
내 미래는 너무 암울해!,왜 그런 생각을 하세요.,
요새 아무도 만나기 싫어.,왜 그런지 자세하게 말씀해주시겠어요?,
중년이 넘어가니 슬슬 은퇴 시기가 다가오고 그 후가 염려되네.,은퇴 후에는 어떻게 지내실지 걱정되시는군요.,
지원한 회사에서 면접 보러 오라는 연락이 왔어.,면접 일정이 잡히셨군요. 준비는 많이 되셨나요?,
기껏 대학 들어왔는데 갑자기 허무해져서 아무것도 하기가 싫어졌어.,갑자기 그렇게 느낀 이유가 있을까요?,
아내가 갱년기인지 많이 힘들어하는 것 같아. 우울해하고 비관적으로 생각하는 것이 늘었어.,아내분이 우울해하셔서 옆에서 많이 힘드시겠어요. 어떻게 하면 상황이 나아질 수 있을까요?,
코로나 때문에 활동량이 적어지니 몸컨디션이 좋지 않아.,코로나 때문에 활동하시기 힘들겠어요. 마스크를 착용하면 운동하기가 어렵겠네요.,
직장 상사가 날 너무 괴롭혀. 어떻게 하면 좋을까?,직장 상사가 괴롭히다니 정말 힘드시겠어요. 어떻게 하면 좋을까요?,
아이가 나에게 전혀 고마워하지 않아.,아이와의 관계가 고민이시군요. 좀 더 말씀해 보시겠어요?,
나는 영원히 취업에 성공하지 못할 거야.,취업에 성공하지 못해 힘든 시기를 보내고 계시는군요. 어떤 이유가 있다고 생각하나요?,
하루에도 수백 건씩 사건 사고가 터지는데 이런 세상에 내 아이를 꼭 낳을 필요가 있을까?,세상의 사건 사고들 때문에 미래에 대한 걱정이 많으시군요.,
회사에서 명예퇴직하라고 하는데 모아놓은 돈은 없고 애들은 대학에 다니고 있어. 내가 그만두면 우리 집은 큰일 나.,명예퇴직 권고에 힘드시고 가정형편 걱정도 많으시군요.,
나 인제 그만 회사 그만두고 싶어.,회사를 그만두고 싶으시군요. 좀 더 말씀해 보시겠어요?,
결혼생활은 정말 최악일 것 같아.,결혼에 대해 좋지 않게 생각하시는군요.,
난 삼포 세대야. 삼 포가 뭔지 알아? 연애 결혼 출산 모두 포기한 세대라는 의미야.,여건으로 인해 포기할 수밖에 없는 상황이군요.,
직장에서 잘렸어. 이제 뭘 어떻게 살아야 할지 앞이 캄캄해. 세상이 싫고 나도 싫고 전부 다 싫어.,직장에서 해고되어 많이 힘드시겠어요. 괴로운 느낌을 좀 잊고 싶을 때는 무엇을 하는 편인가요?,
친구에게 퇴직금 받은 걸 빌려줬는데. 몇 달째 연락이 안 돼. 나 어떻게 하지? 살기 싫어지네.,아. 저런. 무슨 일이실까요? 여러모로 걱정되시겠어요.,
국가건강검진 다녀왔어. 나이에 비해 여러 군데 문제가 있다며 정밀검사 받으라네. 나 어떡하지?,결과지 받고 마음이 안 좋으시겠어요. 많이 안 좋다고 하던가요?,
즘 팔다리 어깨 등 안 아픈 데가 없어.,아픈 데가 많아서 힘드시겠네요.,
되는 일도 하나 없고 뭣 하러 이렇게 노력해야 하나 싶어.,그런 기분이 드셨군요.,
나 과연 결혼은 할 수 있을까?,결혼에 대해서 고민이시군요.,
우리나라 남자들은 군대 다녀와서 취업하기 너무 힘든 것 같아.,왜 그렇게 생각하게 되었나요?,
친구들 만나는 것도 귀찮고 혼자 있고 싶어. 언젠가부터 사람 관계에 대해 염세적이야.,왜 그렇게 느끼시는 거죠?,
구직활동에 끝이 있긴 할까? 다 포기하고 싶어.,구직활동을 포기하고 싶으시군요. 왜 그렇게 생각하셨나요?,
요즘 같은 시대에 결혼해서 아이를 낳는다는 것은 정말 부질없는 일 같아.,왜 그렇게 느끼시는지 여쭤봐도 될까요?,
결혼이란 무엇일까? 한 사람에 얽매이게 하는 결혼 제도 자체가 불합리한 것 같아.,한사람에게 얽매이게 하는 결혼제도가 불합리하다고 생각하시는군요. 왜 그렇게 생각하시는지 여쭤봐도 될까요?,
오십이 넘으면 주변 친구들이 하나씩 저세상으로 간다더니 사실이었어.,주위에서 부고 소식을 접하셨군요.,
회사 다닌 지 삼십 년이 되어가는데 내가 처음 입사했을 때 했던 일을 하라고 하네.,그렇게 오래 다니셨는데 매우 속상하시겠어요.,
도대체 이해가 안 가.,무슨 일에 이해가 안되시는건가요?,
